symbol,time_bin,polarity,polarity_3d,polarity_5d
AMZN,2023-03-28,1.0,0.5964858346779375,0.4579844716413492
AMZN,2023-03-29,0.6666666666666666,0.631576250672302,0.527545203316455
AMZN,2023-03-30,0.3333333333333333,0.4824547920028177,0.46280791332208115
AMZN,2023-04-01,-1.0,-0.25877260399859114,-0.024794724451945842
AMZN,2023-04-03,-1.0,-0.6293863019992956,-0.34986314963463055
AMZN,2023-04-04,0.0,-0.3146931509996478,-0.2332420997564204
AMZN,2023-04-05,0.0,-0.1573465754998239,-0.15549473317094695
AMZN,2023-04-06,0.0,-0.07867328774991195,-0.10366315544729797
AMZN,2023-04-07,0.0,-0.03933664387495597,-0.06910877029819866
AMZN,2023-04-08,1.0,0.480331678062522,0.2872608198012009
AMZN,2023-04-09,1.0,0.740165839031261,0.5248405465341339
AMZN,2023-04-10,0.0,0.3700829195156305,0.34989369768942263
AMZN,2023-04-11,1.0,0.6850414597578153,0.566595798459615
AMZN,2023-04-12,0.0,0.34252072987890764,0.37773053230641007
AMZN,2023-04-13,0.5714285714285714,0.45697465065373954,0.44229654534713053
AMZN,2023-04-14,-0.3333333333333333,0.061820658660203115,0.18375325245364263
AMZN,2023-04-15,1.0,0.5309103293301015,0.45583550163576175
AMZN,2023-04-16,1.0,0.7654551646650507,0.6372236677571745
AMZN,2023-04-17,0.3333333333333333,0.549394248999192,0.5359268896158942
AMZN,2023-04-18,1.0,0.7746971244995959,0.6906179264105962
AMZN,2023-04-19,1.0,0.887348562249798,0.7937452842737308
AMZN,2023-04-20,0.3333333333333333,0.6103409477915657,0.6402746339602651
AMZN,2023-04-21,0.0,0.30517047389578283,0.4268497559735101
AMZN,2023-04-22,0.0,0.15258523694789142,0.2845665039823401
AMZN,2023-04-23,0.0,0.07629261847394571,0.18971100265489343
AMZN,2023-04-24,0.2,0.13814630923697285,0.19314066843659564
AMZN,2023-04-25,1.0,0.5690731546184864,0.4620937789577304
AMZN,2023-04-26,-0.2,0.1845365773092432,0.24139585263848698
AMZN,2023-04-27,-0.3333333333333333,-0.07439837801204506,0.0498194573145469
AMZN,2023-04-28,0.6666666666666666,0.2961341443273108,0.2554351937652535
AMZN,2023-04-29,1.0,0.6480670721636554,0.503623462510169
AMZN,2023-04-30,0.3333333333333333,0.49070020274849435,0.44686008611789046
AMZN,2023-05-01,1.0,0.7453501013742472,0.631240057411927
AMZN,2023-05-02,-0.3333333333333333,0.20600838402045693,0.3097155938301736
AMZN,2023-05-03,0.25,0.22800419201022848,0.2898103958867824
AMZN,2023-05-04,1.0,0.6140020960051142,0.5265402639245216
AMZN,2023-05-05,0.7142857142857143,0.6641439051454143,0.5891220807115859
AMZN,2023-05-06,1.0,0.8320719525727072,0.7260813871410573
AMZN,2023-05-09,0.0,0.4160359762863536,0.48405425809403824
AMZN,2023-05-10,0.0,0.2080179881431768,0.32270283872935884
AMZN,2023-05-11,-0.2,0.00400899407158839,0.1484685591529059
AMZN,2023-05-12,0.5,0.2520044970357942,0.2656457061019373
AMZN,2023-05-14,0.0,0.1260022485178971,0.17709713740129154
AMZN,2023-05-15,0.0,0.06300112425894855,0.11806475826752771
AMZN,2023-05-16,1.0,0.5315005621294743,0.4120431721783518
AMZN,2023-05-17,0.0,0.26575028106473714,0.27469544811890123
AMZN,2023-05-18,-0.2,0.03287514053236856,0.1164636320792675
AMZN,2023-05-19,0.0,0.01643757026618428,0.07764242138617834
AMZN,2023-05-20,1.0,0.5082187851330922,0.38509494759078555
AMZN,2023-05-21,-1.0,-0.24589060743345392,-0.07660336827280959
AMZN,2023-05-22,0.3333333333333333,0.043721362949939696,0.060042198929238046
AMZN,2023-05-23,0.6666666666666666,0.35519401480830315,0.2622503548417142
AMZN,2023-05-24,1.0,0.6775970074041515,0.5081669032278094
AMZN,2023-05-25,1.0,0.8387985037020758,0.6721112688185397
AMZN,2023-05-26,1.0,0.9193992518510379,0.7814075125456932
AMZN,2023-05-30,0.0,0.45969962592551894,0.5209383416971288
AMZN,2023-05-31,-1.0,-0.27015018703724053,0.013958894464752607
AMZN,2023-06-02,0.14285714285714285,-0.06364652209004884,0.05692497726221602
AMZN,2023-06-03,1.0,0.4681767389549756,0.37128331817481064
AMZN,2023-06-05,0.0,0.2340883694774878,0.24752221211654046
AMZN,2023-06-06,0.0,0.1170441847387439,0.16501480807769367
AMZN,2023-06-07,0.14285714285714285,0.12995066379794337,0.15762891967084341
AMZN,2023-06-08,-0.6,-0.2350246681010283,-0.09491405355277102
AMZN,2023-06-09,1.0,0.38248766594948586,0.27005729763148595
AMZN,2023-06-10,1.0,0.6912438329747429,0.5133715317543239
AMZN,2023-06-11,0.0,0.34562191648737145,0.342247687836216
AMZN,2023-06-12,0.0,0.17281095824368572,0.22816512522414403
AMZN,2023-06-13,0.3333333333333333,0.2530721457885095,0.26322119459387383
AMZN,2023-06-14,1.0,0.6265360728942547,0.5088141297292492
AMZN,2023-06-15,0.6,0.6132680364471274,0.5392094198194995
AMZN,2023-06-16,0.2,0.4066340182235637,0.42613961321299976
AMZN,2023-06-17,-1.0,-0.29668299088821815,-0.04924025785800011
AMZN,2023-06-18,1.0,0.3516585045558909,0.30050649476133323
AMZN,2023-06-19,1.0,0.6758292522779454,0.5336709965075555
AMZN,2023-06-20,-0.3333333333333333,0.17124795947230606,0.24466955322725922
AMZN,2023-06-21,0.6,0.38562397973615303,0.3631130354848395
AMZN,2023-06-22,0.0,0.19281198986807652,0.24207535698989302
AMZN,2023-06-23,1.0,0.5964059949340382,0.4947169046599287
AMZN,2023-06-24,1.0,0.7982029974670191,0.6631446031066192
AMZN,2023-06-25,1.0,0.8991014987335095,0.7754297354044128
AMZN,2023-06-26,1.0,0.9495507493667548,0.8502864902696086
AMZN,2023-06-27,0.0,0.4747753746833774,0.5668576601797392
AMZN,2023-06-28,-1.0,-0.2626123126583113,0.0445717734531595
AMZN,2023-06-29,-0.5,-0.38130615632915565,-0.136952151031227
AMZN,2023-06-30,0.3333333333333333,-0.02398641149791117,0.019809677090293104
AMZN,2023-07-01,-1.0,-0.5119932057489556,-0.3201268819398046
AMZN,2023-07-02,0.5,-0.0059966028744777855,-0.04675125462653643
AMZN,2023-07-03,0.0,-0.0029983014372388928,-0.031167503084357624
AMZN,2023-07-04,1.0,0.49850084928138055,0.31255499794376157
AMZN,2023-07-05,0.6,0.5492504246406903,0.4083699986291744
AMZN,2023-07-06,0.0,0.27462521232034515,0.27224666575278295
AMZN,2023-07-07,-0.2,0.03731260616017257,0.11483111050185532
AMZN,2023-07-08,0.0,0.018656303080086284,0.07655407366790355
AMZN,2023-07-10,0.3333333333333333,0.1759948182067098,0.16214716022304682
AMZN,2023-07-11,0.5555555555555556,0.3657751868811327,0.29328329200054976
AMZN,2023-07-12,-0.14285714285714285,0.11145902201199492,0.14790314704798557
AMZN,2023-07-13,0.3333333333333333,0.22239617767266412,0.2097132091431015
AMZN,2023-07-14,-1.0,-0.3888019111636679,-0.19352452723793231
AMZN,2023-07-15,1.0,0.30559904441816604,0.20431698184137842
AMZN,2023-07-16,1.0,0.652799522209083,0.46954465456091893
AMZN,2023-07-17,-1.0,-0.1736002388954585,-0.020303563626053994
AMZN,2023-07-18,0.3333333333333333,0.0798665472189374,0.09757540202707511
AMZN,2023-07-19,1.0,0.5399332736094687,0.3983836013513834
AMZN,2023-07-20,1.0,0.7699666368047344,0.5989224009009223
AMZN,2023-07-21,1.0,0.8849833184023672,0.7326149339339483
AMZN,2023-07-22,1.0,0.9424916592011836,0.8217432892892989
AMZN,2023-07-24,0.0,0.4712458296005918,0.5478288595261993
AMZN,2023-07-25,-1.0,-0.2643770851997041,0.031885906350799596
AMZN,2023-07-26,0.2,-0.032188542599852044,0.08792393756719974
AMZN,2023-07-27,0.3333333333333333,0.15057239536674064,0.16972706948924426
AMZN,2023-07-28,0.3333333333333333,0.241952864350037,0.22426249077060728
AMZN,2023-07-31,0.0,0.1209764321750185,0.14950832718040488
AMZN,2023-08-01,0.3333333333333333,0.2271548827541759,0.21078332923138104
AMZN,2023-08-02,0.3333333333333333,0.2802441080437546,0.25163333059869847
AMZN,2023-08-03,0.2,0.2401220540218773,0.23442222039913233
AMZN,2023-08-04,-0.7142857142857143,-0.2370818301319185,-0.08181375782914985
AMZN,2023-08-05,0.0,-0.11854091506595925,-0.05454250521943324
AMZN,2023-08-06,1.0,0.4407295424670204,0.2969716631870445
AMZN,2023-08-07,-1.0,-0.27963522876648983,-0.1353522245419703
AMZN,2023-08-08,0.6666666666666666,0.1935157189500884,0.13198740586090868
AMZN,2023-08-09,-0.5,-0.1532421405249558,-0.07867506275939419
AMZN,2023-08-10,-0.3333333333333333,-0.24328773692914457,-0.16356115295070725
AMZN,2023-08-11,-1.0,-0.6216438684645723,-0.44237410196713817
AMZN,2023-08-12,1.0,0.18917806576771384,0.03841726535524117
AMZN,2023-08-13,1.0,0.5945890328838569,0.35894484357016077
AMZN,2023-08-14,0.0,0.29729451644192845,0.23929656238010721
AMZN,2023-08-15,0.3333333333333333,0.3153139248876309,0.27064215269784925
AMZN,2023-08-16,0.3333333333333333,0.32432362911048207,0.29153921290967727
AMZN,2023-08-17,1.0,0.662161814555241,0.5276928086064515
AMZN,2023-08-18,0.0,0.3310809072776205,0.3517952057376344
AMZN,2023-08-19,0.0,0.16554045363881026,0.23453013715842297
AMZN,2023-08-20,1.0,0.5827702268194052,0.4896867581056153
AMZN,2023-08-21,1.0,0.7913851134097025,0.6597911720704102
AMZN,2023-08-22,0.0,0.39569255670485126,0.4398607813802735
AMZN,2023-08-23,-0.2,0.09784627835242563,0.2265738542535157
AMZN,2023-08-24,-0.5,-0.20107686082378717,-0.015617430497656175
AMZN,2023-08-25,1.0,0.3994615695881064,0.3229217130015625
AMZN,2023-08-26,1.0,0.6997307847940533,0.548614475334375
AMZN,2023-08-27,1.0,0.8498653923970266,0.6990763168895834
AMZN,2023-08-28,-0.3333333333333333,0.25826602953184663,0.3549397668152779
AMZN,2023-08-29,0.0,0.12913301476592332,0.2366265112101853
AMZN,2023-08-30,0.3333333333333333,0.23123317404962832,0.268862118584568
AMZN,2023-08-31,0.25,0.24061658702481414,0.26257474572304534
AMZN,2023-09-01,0.0,0.12030829351240707,0.17504983048203024
AMZN,2023-09-03,1.0,0.5601541467562036,0.4500332203213535
AMZN,2023-09-04,1.0,0.7800770733781017,0.6333554802142357
AMZN,2023-09-05,-0.3333333333333333,0.2233718700223842,0.3111258756983794
AMZN,2023-09-06,-1.0,-0.3883140649888079,-0.12591608286774703
AMZN,2023-09-07,0.2,-0.09415703249440394,-0.01727738857849803
AMZN,2023-09-08,0.5,0.20292148375279803,0.15514840761433463
AMZN,2023-09-09,-0.3333333333333333,-0.06520592479026764,-0.007678839368221342
AMZN,2023-09-11,0.0,-0.03260296239513382,-0.005119226245480895
AMZN,2023-09-12,-0.14285714285714285,-0.08773005262613834,-0.05103186511603488
AMZN,2023-09-13,-0.42857142857142855,-0.25815074059878346,-0.17687838626783278
AMZN,2023-09-14,0.0,-0.12907537029939173,-0.1179189241785552
AMZN,2023-09-15,0.0,-0.06453768514969586,-0.07861261611903682
AMZN,2023-09-16,1.0,0.4677311574251521,0.2809249225873088
AMZN,2023-09-17,1.0,0.7338655787125761,0.5206166150582059
AMZN,2023-09-18,0.2,0.466932789356288,0.41374441003880397
AMZN,2023-09-19,1.0,0.733466394678144,0.6091629400258693
AMZN,2023-09-20,1.0,0.866733197339072,0.7394419600172463
AMZN,2023-09-21,0.0,0.433366598669536,0.49296130667816423
AMZN,2023-09-22,-0.3333333333333333,0.05001663266810133,0.21752976000766508
AMZN,2023-09-24,0.3333333333333333,0.19167498300071734,0.2561309511162212
AMZN,2023-09-25,-0.25,-0.029162508499641332,0.08742063407748082
AMZN,2023-09-26,0.3333333333333333,0.15208541241684598,0.16939153382943167
AMZN,2023-09-27,-0.14285714285714285,0.004614134779851564,0.06530864160057351
AMZN,2023-09-28,-0.2,-0.09769293261007422,-0.023127572266284323
AMZN,2023-09-29,0.5,0.2011535336949629,0.15124828515581043
AMZN,2023-09-30,1.0,0.6005767668474814,0.43416552343720693
AMZN,2023-10-01,1.0,0.8002883834237406,0.6227770156248046
AMZN,2023-10-02,0.3333333333333333,0.566810858378537,0.5262957881943142
AMZN,2023-10-03,0.5,0.5334054291892685,0.5175305254628761
AMZN,2023-10-04,0.14285714285714285,0.33813128602320563,0.39263939792763175
AMZN,2023-10-05,0.0,0.16906564301160282,0.2617595986184212
AMZN,2023-10-06,0.42857142857142855,0.2988185357915157,0.31736354193609034
AMZN,2023-10-09,1.0,0.6494092678957578,0.5449090279573936
AMZN,2023-10-10,0.6666666666666666,0.6580379672812122,0.5854949075271513
AMZN,2023-10-11,0.6,0.6290189836406062,0.5903299383514342
AMZN,2023-10-12,-0.3333333333333333,0.14784282515363642,0.2824421811231784
AMZN,2023-10-13,0.42857142857142855,0.28820712686253247,0.33115193027259515
AMZN,2023-10-14,1.0,0.6441035634312662,0.5541012868483968
AMZN,2023-10-15,-1.0,-0.1779482182843669,0.036067524565597905
AMZN,2023-10-16,0.0,-0.08897410914218346,0.024045016377065274
AMZN,2023-10-17,1.0,0.4555129454289083,0.34936334425137683
AMZN,2023-10-18,0.25,0.35275647271445415,0.3162422295009179
AMZN,2023-10-19,0.0,0.17637823635722708,0.21082815300061197
AMZN,2023-10-20,0.6,0.3881891181786135,0.340552102000408
AMZN,2023-10-23,0.3333333333333333,0.3607612257559734,0.3381458457780498
AMZN,2023-10-24,-0.6,-0.11961938712201328,0.025430563852033235
AMZN,2023-10-25,0.5,0.19019030643899337,0.1836203759013555
AMZN,2023-10-26,-0.6,-0.2049048467805033,-0.07758641606576297
AMZN,2023-10-27,-0.4,-0.3024524233902517,-0.18505761071050866
AMZN,2023-10-29,1.0,0.34877378830487415,0.20996159285966087
AMZN,2023-10-30,-0.3333333333333333,0.00772022748577042,0.028863284128662826
AMZN,2023-10-31,0.5,0.2538601137428852,0.1859088560857752
AMZN,2023-11-01,0.2,0.2269300568714426,0.19060590405718347
AMZN,2023-11-02,-0.5,-0.13653497156427868,-0.03959606396187766
AMZN,2023-11-03,0.14285714285714285,0.0031610856464320825,0.021221671644462505
AMZN,2023-11-04,0.3333333333333333,0.1682472094898827,0.12525889220741945
AMZN,2023-11-06,0.0,0.08412360474494135,0.08350592813827964
AMZN,2023-11-07,-1.0,-0.4579381976275293,-0.2776627145744802
AMZN,2023-11-08,1.0,0.27103090118623535,0.14822485695034648
AMZN,2023-11-09,0.0,0.13551545059311768,0.098816571300231
AMZN,2023-11-10,0.0,0.06775772529655884,0.06587771420015401
AMZN,2023-11-11,-1.0,-0.46612113735172056,-0.2894148571998973
AMZN,2023-11-12,0.0,-0.23306056867586028,-0.1929432381332649
AMZN,2023-11-13,0.0,-0.11653028433793014,-0.1286288254221766
AMZN,2023-11-14,-0.25,-0.18326514216896506,-0.1690858836147844
AMZN,2023-11-15,0.3333333333333333,0.07503409558218413,-0.001612811298745181
AMZN,2023-11-16,-0.1111111111111111,-0.018038507764463488,-0.03811224456953382
AMZN,2023-11-17,0.0,-0.009019253882231744,-0.025408163046355882
AMZN,2023-11-18,-0.3333333333333333,-0.17117629360778253,-0.12804988647534837
AMZN,2023-11-19,-1.0,-0.5855881468038913,-0.4186999243168989
AMZN,2023-11-20,0.3333333333333333,-0.12612740673527897,-0.16802217176682152
AMZN,2023-11-21,0.5,0.1869362966323605,0.054651885488785634
AMZN,2023-11-22,0.7142857142857143,0.45061100545903743,0.2745298284210952
AMZN,2023-11-23,0.0,0.22530550272951871,0.1830198856140635
AMZN,2023-11-24,0.3333333333333333,0.279319418031426,0.23312436818715343
AMZN,2023-11-25,-1.0,-0.360340290984287,-0.177917087875231
AMZN,2023-11-26,1.0,0.3198298545078565,0.21472194141651263
AMZN,2023-11-27,-0.7142857142857143,-0.1972279298889289,-0.09494727715089632
AMZN,2023-11-28,0.5,0.15138603505553555,0.10336848189940244
AMZN,2023-11-29,-0.1111111111111111,0.020137461972212223,0.03187528422923126
AMZN,2023-11-30,-0.14285714285714285,-0.06135984044246531,-0.026368858132893438
AMZN,2023-12-01,0.5,0.21932007977876733,0.14908742791140436
AMZN,2023-12-02,-0.3333333333333333,-0.05700662677728299,-0.011719492503508185
AMZN,2023-12-04,0.2,0.07149668661135851,0.058853671664327874
AMZN,2023-12-05,-0.6,-0.2642516566943207,-0.16076421889044806
AMZN,2023-12-06,-0.14285714285714285,-0.20355439977573178,-0.154795193546013
AMZN,2023-12-07,0.2,-0.0017771998878658851,-0.03653012903067535
AMZN,2023-12-08,0.5,0.24911140005606705,0.14231324731288308
AMZN,2023-12-09,0.0,0.12455570002803353,0.09487549820858873
AMZN,2023-12-10,1.0,0.5622778500140168,0.3965836654723925
AMZN,2023-12-11,0.0,0.2811389250070084,0.26438911031492834
AMZN,2023-12-12,0.0,0.1405694625035042,0.17625940687661892
AMZN,2023-12-13,0.3333333333333333,0.23695139791841874,0.2286173823621904
AMZN,2023-12-14,0.0,0.11847569895920937,0.15241158824146028
AMZN,2023-12-15,-0.14285714285714285,-0.01219072194896674,0.05398867787525925
AMZN,2023-12-16,0.3333333333333333,0.16057130569218328,0.1471035630279506
AMZN,2023-12-17,-1.0,-0.4197143471539084,-0.23526429131469956
AMZN,2023-12-18,0.0,-0.2098571735769542,-0.1568428608764664
AMZN,2023-12-19,0.6,0.19507141321152288,0.09543809274902237
AMZN,2023-12-20,-0.3333333333333333,-0.06913096006090522,-0.04748571594509618
AMZN,2023-12-21,-0.3333333333333333,-0.20123214669711925,-0.14276825507450855
AMZN,2023-12-22,0.5,0.14938392665144037,0.07148782995032761
AMZN,2023-12-23,-1.0,-0.4253080366742798,-0.2856747800331149
AMZN,2023-12-24,-1.0,-0.7126540183371399,-0.5237831866887432
AMZN,2023-12-25,-1.0,-0.85632700916857,-0.6825221244591622
AMZN,2023-12-26,1.0,0.07183649541571502,-0.12168141630610818
AMZN,2023-12-27,0.5,0.2859182477078575,0.08554572246259452
AMZN,2023-12-28,-0.3333333333333333,-0.023707542812737903,-0.054080629469381414
AMZN,2023-12-29,0.0,-0.011853771406368951,-0.036053752979587614
AMZN,2024-01-01,1.0,0.49407311429681555,0.30929749801360823
AMZN,2024-01-02,-0.5,-0.002963442851592224,0.03953166534240552
AMZN,2024-01-03,0.0,-0.001481721425796112,0.026354443561603685
AMZN,2024-01-04,0.2,0.09925913928710195,0.08423629570773579
AMZN,2024-01-05,0.5,0.299629569643551,0.22282419713849053
AMZN,2024-01-06,1.0,0.6498147848217755,0.48188279809232704
AMZN,2024-01-07,1.0,0.8249073924108877,0.6545885320615513
AMZN,2024-01-08,1.0,0.9124536962054439,0.7697256880410343
AMZN,2024-01-09,-0.3333333333333333,0.28956018143605533,0.40203934758291177
AMZN,2024-01-10,1.0,0.6447800907180277,0.6013595650552745
AMZN,2024-01-11,0.0,0.32239004535901383,0.4009063767035164
AMZN,2024-01-12,0.0,0.16119502267950692,0.2672709178023443
AMZN,2024-01-13,-0.2,-0.019402488660246547,0.11151394520156288
AMZN,2024-01-14,-1.0,-0.5097012443301233,-0.25899070319895806
AMZN,2024-01-15,0.3333333333333333,-0.088183955498395,-0.061549357688194285
AMZN,2024-01-16,1.0,0.4559080222508025,0.29230042820787044
AMZN,2024-01-17,1.0,0.7279540111254013,0.5282002854719137
AMZN,2024-01-18,1.0,0.8639770055627006,0.6854668569812759
AMZN,2024-01-19,1.0,0.9319885027813504,0.7903112379875172
AMZN,2024-01-20,0.0,0.4659942513906752,0.5268741586583449
AMZN,2024-01-21,1.0,0.7329971256953376,0.6845827724388966
AMZN,2024-01-22,-1.0,-0.1335014371523312,0.12305518162593117
AMZN,2024-01-23,0.3333333333333333,0.09991594809050106,0.1931478988617319
AMZN,2024-01-24,0.3333333333333333,0.21662464071191717,0.23987637701893239
AMZN,2024-01-25,-1.0,-0.3916876796440414,-0.17341574865404505
AMZN,2024-01-26,0.0,-0.1958438398220207,-0.11561049910269672
AMZN,2024-01-27,1.0,0.40207808008898965,0.2562596672648688
AMZN,2024-01-28,1.0,0.7010390400444948,0.5041731115099125
AMZN,2024-01-29,0.2,0.4505195200222474,0.40278207433994173
AMZN,2024-01-30,1.0,0.7252597600111237,0.6018547162266278
AMZN,2024-01-31,0.0,0.36262988000556184,0.40123647748441854
AMZN,2024-02-01,1.0,0.6813149400027809,0.6008243183229457
AMZN,2024-02-02,-0.2,0.24065747000139046,0.33388287888196383
AMZN,2024-02-03,-1.0,-0.37967126499930476,-0.11074474741202407
AMZN,2024-02-05,0.6666666666666666,0.14349770083368094,0.14839239061420614
AMZN,2024-02-06,0.2,0.17174885041684046,0.16559492707613743
AMZN,2024-02-07,0.5,0.33587442520842026,0.277063284717425
AMZN,2024-02-08,0.0,0.16793721260421013,0.18470885647828333
AMZN,2024-02-09,0.0,0.08396860630210506,0.1231392376521889
AMZN,2024-02-10,0.0,0.04198430315105253,0.08209282510145928
AMZN,2024-02-11,1.0,0.5209921515755263,0.38806188340097286
AMZN,2024-02-12,1.0,0.7604960757877631,0.5920412556006486
AMZN,2024-02-13,-0.3333333333333333,0.2135813712272149,0.2835830592893213
AMZN,2024-02-14,0.0,0.10679068561360745,0.18905537285954757
AMZN,2024-02-15,1.0,0.5533953428068037,0.4593702485730317
AMZN,2024-02-16,-1.0,-0.22330232859659815,-0.02708650095131214
AMZN,2024-02-17,1.0,0.3883488357017009,0.31527566603245855
AMZN,2024-02-18,-1.0,-0.30582558214914957,-0.12314955597836093
AMZN,2024-02-19,1.0,0.3470872089254252,0.25123362934775934
AMZN,2024-02-20,0.0,0.1735436044627126,0.16748908623183958
AMZN,2024-02-21,0.3333333333333333,0.25343846889802296,0.2227705019323375
AMZN,2024-02-23,0.3333333333333333,0.29338590111567814,0.2596247790660028
AMZN,2024-02-24,0.0,0.14669295055783907,0.17308318604400189
AMZN,2024-02-25,0.0,0.07334647527891953,0.11538879069600128
AMZN,2024-02-26,0.3333333333333333,0.20333990430612642,0.18803697157511196
AMZN,2024-02-28,0.3333333333333333,0.26833661881972987,0.23646909216118575
AMZN,2024-02-29,1.0,0.6341683094098649,0.49097939477412383
AMZN,2024-03-01,-1.0,-0.18291584529506755,-0.006013736817250722
AMZN,2024-03-02,1.0,0.4085420773524662,0.3293241754551662
AMZN,2024-03-03,1.0,0.7042710386762331,0.5528827836367775
AMZN,2024-03-04,-1.0,-0.14786448066188346,0.03525518909118503
AMZN,2024-03-05,1.0,0.4260677596690583,0.35683679272745666
AMZN,2024-03-06,1.0,0.7130338798345291,0.5712245284849711
AMZN,2024-03-07,-1.0,-0.14348306008273543,0.04748301898998077
AMZN,2024-03-08,-1.0,-0.5717415300413677,-0.3016779873400128
AMZN,2024-03-09,1.0,0.21412923497931613,0.1322146751066581
AMZN,2024-03-11,1.0,0.6070646174896581,0.4214764500711054
AMZN,2024-03-13,0.0,0.30353230874482906,0.28098430004740366
AMZN,2024-03-14,-0.5,-0.09823384562758547,0.020656200031602467
AMZN,2024-03-15,1.0,0.45088307718620724,0.3471041333544016
AMZN,2024-03-16,0.3333333333333333,0.3921082052597703,0.3425138666807122
AMZN,2024-03-17,1.0,0.6960541026298852,0.5616759111204748
AMZN,2024-03-18,-1.0,-0.1519729486850574,0.041117274080316575
AMZN,2024-03-19,1.0,0.4240135256574713,0.3607448493868777
AMZN,2024-03-20,0.5,0.46200676282873565,0.4071632329245851
AMZN,2024-03-21,-1.0,-0.2689966185856322,-0.06189117805027654
AMZN,2024-03-22,-1.0,-0.634498309292816,-0.37459411870018433
AMZN,2024-03-23,0.3333333333333333,-0.15058248797974136,-0.13861830135567849
AMZN,2024-03-24,1.0,0.4247087560101293,0.24092113242954766
AMZN,2024-03-25,-0.5,-0.03764562199493535,-0.0060525783803015345
AMZN,2024-03-26,0.0,-0.018822810997467673,-0.004035052253534357
AMZN,2024-03-27,-0.3333333333333333,-0.1760780721654005,-0.11380114594680067
AMZN,2024-03-28,0.3333333333333333,0.0786276305839664,0.035243680479910645
AMZN,2024-03-30,1.0,0.5393138152919832,0.3568291203199404
AMZN,2024-03-31,-1.0,-0.2303430923540084,-0.09544725312003968
AMZN,2024-04-01,0.0,-0.1151715461770042,-0.06363150208002646
AMZN,2024-04-02,0.5,0.1924142269114979,0.12424566527998235
AMZN,2024-04-03,-0.5,-0.15379288654425105,-0.08383622314667842
AMZN,2024-04-04,0.3333333333333333,0.08977022339454113,0.05522029567999215
AMZN,2024-04-05,0.0,0.044885111697270566,0.0368135304533281
AMZN,2024-04-06,-0.3333333333333333,-0.14422411081803138,-0.08656875747555903
AMZN,2024-04-07,0.3333333333333333,0.09455461125765097,0.053398606127405074
AMZN,2024-04-08,0.6666666666666666,0.3806106389621588,0.2578212929738256
AMZN,2024-04-09,1.0,0.6903053194810794,0.5052141953158837
AMZN,2024-04-11,-0.3333333333333333,0.17848599307387306,0.22569835243281142
AMZN,2024-04-12,0.2,0.18924299653693655,0.21713223495520761
AMZN,2024-04-13,0.0,0.09462149826846827,0.14475482330347175
AMZN,2024-04-14,0.0,0.04731074913423414,0.09650321553564785
AMZN,2024-04-15,-1.0,-0.4763446254328829,-0.2689978563095681
AMZN,2024-04-16,-1.0,-0.7381723127164415,-0.512665237539712
AMZN,2024-04-17,0.0,-0.36908615635822073,-0.3417768250264747
AMZN,2024-04-18,0.0,-0.18454307817911036,-0.22785121668431652
AMZN,2024-04-19,0.2,0.007728460910444823,-0.08523414445621103
AMZN,2024-04-20,-1.0,-0.49613576954477756,-0.39015609630414066
AMZN,2024-04-21,-1.0,-0.7480678847723887,-0.5934373975360938
AMZN,2024-04-22,-0.3333333333333333,-0.540700609052861,-0.5067360428018404
AMZN,2024-04-23,-0.6666666666666666,-0.6036836378597639,-0.5600462507567825
AMZN,2024-04-24,1.0,0.19815818107011807,-0.04003083383785506
AMZN,2024-04-25,-0.3333333333333333,-0.06758757613160762,-0.13779833366968114
AMZN,2024-04-26,0.14285714285714285,0.03763478336276761,-0.04424650816073982
AMZN,2024-04-27,-1.0,-0.4811826083186162,-0.3628310054404932
AMZN,2024-04-28,1.0,0.2594086958406919,0.0914459963730045
AMZN,2024-04-29,-0.14285714285714285,0.05827577649177454,0.013344949962955393
AMZN,2024-04-30,-0.2,-0.07086211175411274,-0.057770033358029736
AMZN,2024-05-01,-0.6363636363636364,-0.35361287405887454,-0.25063456769323195
AMZN,2024-05-02,-0.5,-0.42680643702943727,-0.33375637846215467
AMZN,2024-05-03,-0.3333333333333333,-0.3800698851813853,-0.3336153634192142
AMZN,2024-05-05,0.0,-0.19003494259069265,-0.22241024227947617
AMZN,2024-05-06,0.3333333333333333,0.07164919537132033,-0.03716238374187303
AMZN,2024-05-07,0.3333333333333333,0.20249126435232684,0.08633618861652909
AMZN,2024-05-08,0.6,0.4012456321761634,0.25755745907768607
AMZN,2024-05-09,-0.3333333333333333,0.03395614942141503,0.06059386160734629
AMZN,2024-05-10,0.5,0.2669780747107075,0.20706257440489753
AMZN,2024-05-11,0.0,0.13348903735535375,0.1380417162699317
AMZN,2024-05-12,0.0,0.06674451867767688,0.09202781084662114
AMZN,2024-05-13,0.0,0.03337225933883844,0.06135187389774743
AMZN,2024-05-14,-1.0,-0.48331387033058076,-0.29243208406816834
AMZN,2024-05-15,0.0,-0.24165693516529038,-0.19495472271211226
AMZN,2024-05-16,-1.0,-0.6208284675826452,-0.4633031484747415
AMZN,2024-05-17,0.5,-0.0604142337913226,-0.14220209898316105
AMZN,2024-05-18,0.0,-0.0302071168956613,-0.09480139932210738
AMZN,2024-05-19,0.0,-0.01510355844783065,-0.06320093288140492
AMZN,2024-05-20,1.0,0.4924482207760847,0.2911993780790634
AMZN,2024-05-21,1.0,0.7462241103880424,0.5274662520527089
